Loan Amount,Funded Amount,Funded Amount Investor,Term,Home Ownership,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit
15575,23760,16757.77528,59,52847.23782,36.51509438,0,0,13,0,620,66.26874024,17,325.6154766,0.039429953,8.269263017,0.443838706,0,98,0,32,26520,3888
12655,13109,7319.212778,58,79902.48072,35.23638115,1,0,11,0,17171,72.1169318,26,2014.378949,0.078859713,3.607096501000001,0.52188048,0,148,0,16,216490,20853
12106,31642,16041.05905,59,39461.70092,35.46955865,0,0,9,0,25368,58.73936955,19,785.4974212999999,0.097381411,9.236422421,0.928854413,0,149,0,17,3369,14786
12562,21522,22050.78233,58,140477.8244,24.15218966,0,0,29,0,4230,60.54451589,19,2578.5011050000003,0.0214481989999999,3.993258538,0.0470753629999999,0,148,0,46,92480,18427
20126,21579,11466.79916,59,46873.33918,38.49213018,1,1,18,0,3112,88.22360714,10,3790.273583,0.031927299,3.942717819,0.2817786089999999,0,18,0,19,128796,7813
10335,17274,8511.389415000001,58,114191.0216,30.22107422,0,0,14,0,5591,78.75240514,5,720.3637509,0.0319023489999999,2.393001082,0.629416003,0,70,0,57,75411,1092
27899,9981,14772.30099,59,31505.77401,16.46742463,0,0,15,0,5948,20.37606089,16,907.7223235,0.05567732,2.660031839,0.170973508,0,77,0,43,62367,8985
18331,12730,15589.05433,58,81115.52143,19.93302209,0,0,7,0,583,89.61915178,15,2809.327482,0.044197065,586.3034987000001,0.917712482,0,98,0,16,216249,5593
7026,22284,16580.82767,58,60523.32087999999,13.41364733,1,0,16,0,2369,15.52046427,8,5305.408524,0.028555697,3.509061155,0.73115778,0,150,0,34,77055,18992
5314,16659,12413.70867,58,82560.08672,24.68692637,0,0,20,0,3905,52.95247551,13,476.8894517,0.035965291,0.118187846,0.303147059,0,31,0,34,156572,35246
13993,9194,9316.530889,58,101618.6944,19.96520921,0,0,8,0,4195,47.96889226,8,533.3121694,0.01821415,3.150904032,0.8482741970000001,0,77,0,42,61653,2594
11066,19408,12616.57686,58,147066.6607,17.06663909,1,0,12,0,1349,51.58242615,24,885.4122412999999,0.016621681,0.216641762,0.697641768,0,41,0,56,225563,31771
15373,13444,11087.79519,58,33108.61262,9.208413046,1,0,10,0,19624,62.27399406,24,1714.1618579999997,0.014244823,4.574651238,0.745430066,0,83,0,44,362199,29646
23436,33404,10297.15448,58,42569.443060000005,27.46462854,0,0,12,0,21,27.34950525,8,218.1631987,0.051863472,6.375328663,0.290249072,0,90,0,33,382834,15695
10512,10922,30727.75459,58,72998.28637999999,30.37698975,0,0,15,0,7462,53.8014386,25,2671.56214,0.040103426,3.704754768,0.711375357,0,154,0,48,34959,9463
8532,8556,12658.01893,59,350560.2304,37.43734515,0,0,27,0,6498,31.40132467,10,6624.747832999999,0.020325316,3.806727673,0.289499521,0,62,0,28,244900,60596
3870,12123,12317.45968,59,22836.32384,35.8934408,0,0,16,0,2970,61.24195059,27,362.7707643,0.042727978,6.791006213999999,0.18538665,0,146,0,23,111551,42824
11579,16264,10647.87552,58,37178.581560000006,36.48753199,0,2,22,0,10138,74.83835377,20,4398.042998,0.019003454,7.493406257999999,0.867203174,0,154,0,41,90604,22702
16602,11920,10844.65879,59,69809.12026,30.13484067,0,0,8,0,19745,88.56406498,14,1069.241695,0.100383116,10.87304733,0.436599746,0,56,0,48,379026,13393
15784,5883,8372.322579000001,58,73269.31022,32.05892892,0,0,15,0,4060,68.91014884,17,358.60531810000003,0.080973423,0.4860655129999999,0.7974432570000001,0,131,0,28,453920,48945
3176,9032,12404.60554,59,87518.27931,12.6734297,0,0,9,0,6088,63.87026207,5,43.30776189,0.056056422,5.962662773,0.242790162,0,56,0,45,208241,10539
32040,10458,10223.73127,59,79688.07274,37.61932192,0,0,14,0,6543,14.14227557,18,727.4756993999999,0.0536118879999999,1.681832066,1.116002049,0,42,0,34,140843,13479
21328,11094,10511.55301,59,77254.16261,12.81200741,0,0,14,0,12575,41.5277399,24,881.5331305,0.078929359,9.971094935,1.092350946,0,23,0,56,39535,12860
7794,6120,11671.06066,36,109947.5696,23.51429357,0,0,8,0,1889,48.58383627,28,9429.024522,0.0984651999999999,8.378504145,0.44095685,0,116,0,33,43020,52173
18588,10220,17481.10905,59,60944.21998,22.94124176,0,0,28,0,2645,69.91919241,18,2020.010148,14.93877765,8.575039446,1.01367871,0,59,0,34,19334,37092
10526,13246,32203.96762,59,38346.43625,22.45335251,0,0,18,0,4164,8.053244291,19,3525.7292090000005,0.0072397969999999,3.738942503,1.068474498,0,102,0,500,181815,6721
32680,4728,9334.1341,58,49413.82252,33.49223202,0,0,22,0,4807,64.83873769,14,3192.9976690000003,0.013565033,2.059845301,0.075824788,0,123,0,528,293252,20555
26845,17120,11092.36118,58,81924.34494,10.31802771,0,0,18,0,3668,61.89794663,29,3639.686821,0.021582009,1.209849745,0.822856774,0,34,0,32,14958,32176
2305,6958,12346.87868,59,144226.5644,29.51238904,0,0,10,0,1520,89.07734353,14,2063.984851,0.101238741,4.508589684,0.5429599279999999,0,72,0,50,92844,15751
21429,7833,7927.672009999999,59,24655.97754,17.4648687,1,0,8,0,2857,7.108230442999999,8,2096.289481,0.0570412909999999,0.6315909239999999,0.319441105,0,74,0,33,55835,20083
19252,9951,14741.704930000002,59,66576.28903,25.69183714,1,0,11,0,2668,50.04821131,22,2622.7600260000004,0.011911423,2.218740451,1.0217607359999998,0,144,0,38,33142,23552
15556,5420,13778.31941,59,58297.44732000001,1.117458713,0,0,16,0,4345,36.11407849,14,1207.806086,0.04824124,4.749376063,1.246316157,0,158,0,36,167355,52185
8200,14258,11097.95567,59,40799.47644,16.22874509,1,0,12,0,8000,50.21770279,10,293.1661404,0.02327634,0.965956295,1.153096018,0,75,0,44,17756,36867
20039,20291,7763.049731,59,94449.53653,14.448495800000002,0,0,19,0,5272,61.50374266,4,151.03736519999998,0.015197199,0.163438812,0.392678611,0,14,0,39,39822,4397
16372,29206,16295.07484,58,81505.80385,27.90798064,0,1,21,0,6611,43.97731316,18,104.6746316,0.065696348,4.184085789,0.715031286,0,14,0,36,93178,23337
34208,20654,14250.27066,59,106313.2279,18.12085358,0,0,18,0,10269,85.23740568,23,404.489669,0.033702397,5.249384662,0.628314873,0,28,0,40,130010,129144
16251,30610,9048.376524,58,60145.57149,38.42046657,0,0,28,0,3716,53.35776884,27,1875.518856,0.0536636979999999,2.782383023,0.439689977,0,101,0,59,32808,21559
10094,4895,14822.31248,59,48908.44286,28.11655535,0,0,9,0,22702,41.40744218,24,1707.705698,0.0563852159999999,0.007112467,0.316518251,0,102,0,1127,79083,10242
16615,31410,12853.5118,59,76323.29007999999,38.15494909,0,0,20,0,21190,60.99623928,16,4832.79362,0.081220545,4.185679563,0.947608898,0,70,0,60,34298,6815
5271,8209,10617.30328,59,139646.9196,2.6923117060000004,0,0,14,0,335,41.5239235,22,1288.695701,0.028986339,2658.569588,0.739674403,0,148,0,40,61164,36223
19308,7935,6060.528703,59,75636.40205,16.37857305,0,0,33,0,4378,49.81740365,24,2068.401629,0.02590281,1.767026685,0.44032353,0,46,0,22,83534,2306
19770,29889,20726.73399,59,47544.68382,18.0596032,7,0,10,0,7307,66.50456325,22,785.0020357000001,34.26415603,3.850298431,0.8989703609999999,0,99,0,1,21107,30549
32583,34921,14560.17131,59,57498.64283,33.02730915,0,0,11,0,2045,50.57910475,9,1561.130412,2.481050176,0.649183365,0.8641151009999999,0,61,0,39,39173,10813
9479,15941,16537.44586,59,61367.89727,20.06085964,0,0,14,0,3275,41.40953841,27,332.99168480000003,0.007713605,3.863419479,1.084034126,0,119,0,34,454941,24483
20168,6625,20570.58546,59,60179.04864,10.16272894,0,0,11,0,9183,60.0424773,5,1336.390474,19.9630544,6.235817861,1.190874074,0,93,0,5,217442,1836
14204,14142,10441.42765,58,65258.6576,14.03682506,1,0,9,0,1539,67.51480996,22,2997.045936,0.025531141,5.329883517,1.253007031,0,40,0,419,94187,33739
22780,29448,9034.332855,59,216416.9015,36.28483465,0,0,14,0,2118,54.27235998,41,1066.484772,0.089651924,0.756736657,0.8233253709999999,0,139,0,48,24791,12379
18803,9739,11136.99968,58,36243.31362,18.23215839,0,0,14,0,8154,57.71951151,19,650.3349931,0.044842148,2.745162886,0.139776263,0,108,0,41,74785,15897
18309,17052,10448.36522,59,55745.91304,23.82548559,1,0,11,0,5963,60.67956617,29,1612.831933,0.069678003,4.034651028,0.971642518,0,78,0,45,437319,42673
21107,5326,24808.2503,59,27386.82065,25.75807007,0,0,22,0,9148,41.76175064,24,4068.47117,0.039315857,4.386520377,0.90648039,0,124,0,45,29140,11293
33390,20332,25931.09031,59,82111.75434,28.690875899999995,0,0,11,0,671,57.81424918,14,4962.630682999999,0.086645848,1.940322009,0.536836152,0,130,0,60,224110,26818
20998,11327,8019.289959000001,58,92922.58066,26.40692353,0,0,10,0,2339,70.62553445,7,1088.188873,0.082631558,8.630916113,1.116591309,0,13,0,39,55975,13624
10792,10337,14770.89334,59,79262.39753,15.03382738,0,0,12,0,6724,8.254620515,22,1519.991907,0.013852546,6.25695424,0.729293657,0,115,0,260,518652,16247
9870,22245,17041.16808,59,36928.13428,31.79399026,1,0,8,0,5139,26.95271068,21,2187.440576,21.62647269,3.185550154,0.250403387,0,130,0,21,76111,4792
10823,33015,12592.95798,58,40294.71902,14.77887188,1,0,14,0,9876,55.0075884,14,248.9965778,0.046543204,4.405583439,1.051349808,0,56,0,42,561762,10676
33029,7733,11943.14766,58,73940.51651,33.79916615,0,0,10,0,10139,58.28268409,8,952.9264487,0.00928094,2.349684822,0.8631385420000001,0,6,0,48,132648,1605
8852,17481,11273.9719,59,50857.21845,35.78216228,1,0,9,0,6600,69.93155919,11,317.415678,0.0369941639999999,6.729765805,1.260862194,0,51,0,37,98906,3562
16098,8554,3666.189013,58,114450.2811,39.56483448,0,0,34,0,10592,20.1250383,23,11521.09483,0.0103614409999999,0.960936343,1.039478651,0,116,0,36,117121,24860
16891,16304,17221.51887,59,26554.10287,32.34724104,0,0,15,0,8590,69.54098126,13,215.4528752,0.060839845,3.897291115,1.229176654,0,2,0,27,36743,17311
6249,22056,12785.39082,59,84749.11058,15.49483915,0,0,15,0,8265,45.94228519,19,3277.778191,0.006697844,1.252545732,0.613460501,0,32,0,32,72999,10798
15231,17139,22866.08802,59,38025.039410000005,5.30989921,0,0,12,0,26570,58.74777946,20,4679.565128,0.084869145,5.59519543,0.677359255,0,157,0,15,104179,26513
11355,19710,14600.20747,59,44369.72222,36.86883342,0,0,27,0,27948,70.63082499,20,213.197457,0.035541145,6.413573844,0.610491692,0,22,0,3597,190260,8124
12254,12046,8743.262343,59,154855.36,14.44733588,0,2,27,0,18143,28.24075061,11,2755.076808,0.075282628,3.351543239,0.7914520420000001,0,129,0,45,21880,5786
15129,7576,25927.50946,59,114399.1552,26.96998553,0,0,16,0,3117,12.15080382,17,123.6496856,0.02183957,3.005042195,0.622105835,0,126,0,49,229866,17857
24557,11932,21088.49094,59,110113.4529,11.87436443,7,0,33,0,945,76.86937027,25,561.2704564,0.011030739,3.066067307,0.7098151359999999,0,103,0,52,187139,19145
15543,8974,14325.77598,59,72243.69158,19.56236807,1,0,9,0,4991,67.39437427,24,737.0775477999999,0.0440228759999999,4.835768397,0.87491423,0,133,0,54,204807,10462
13271,31897,11110.07408,59,107669.307,21.11573943,0,1,11,0,25144,10.42958542,33,2445.728355,0.008698711,7.25979518,0.38126704,0,19,0,46,80800,17598
7203,13348,9763.24744,58,139429.6923,8.435130281000001,0,0,6,1,8387,41.38932722,34,677.5261365,0.117978576,1.743988418,0.144783658,0,135,0,289,67643,8067
24144,10215,7563.45222,59,54647.80141,36.84565286,0,0,23,0,5785,50.654406,22,2373.137696,0.002674572,6.497741034,0.7356517020000001,0,58,0,30,100248,37258
13473,22792,13778.36696,59,56328.56222000001,32.36473258,0,0,18,0,18114,55.96502066,31,2185.1508510000003,0.004549206,3.696934822,0.124904249,1,80,0,18,114742,9272
5523,20712,20937.438680000003,59,69640.38815,23.96649052,1,0,11,0,2090,50.46438502,24,165.8894011,0.051561549,4.062213526,1.026162688,1,85,0,329,289405,14850
7478,6818,15472.30156,59,42993.70487,15.24123162,0,0,11,0,5880,56.58913397,33,2084.756666,0.031431457,2.9997135060000004,1.116566348,0,24,0,50,86015,86825
31587,22999,4744.571404,59,58205.36368,11.60013639,0,0,9,0,13633,65.80453445,18,4886.063256,0.053888774,2.7065887460000004,0.445077469,0,11,0,1276,104500,11526
9006,8669,21717.55339,59,61923.10535,25.78667519,1,0,11,0,5876,48.43009114,6,567.0547022999999,0.114814033,3.616066768,0.853324545,0,61,0,14,31631,20780
12334,16778,11737.44772,59,123657.094,20.47445113,0,0,14,0,12606,88.97310996,22,2837.9463100000003,0.113136038,2.704190825,1.320463621,0,9,0,34,78489,6619
13253,9482,13033.84898,58,47695.32022,17.25739686,1,1,15,0,2043,66.64828968,27,2785.455546,0.068263792,5.300649257,0.333808101,0,132,0,53,29082,81366
12728,10800,8729.545603,58,91242.54446,34.13692956,0,0,9,0,3528,21.70319688,33,503.3333493,0.057354434,4.44777323,1.297661067,0,130,0,33,38846,10767
20753,9710,13461.24829,59,59879.14935,23.3844048,0,0,12,0,1608,85.25314207,17,6519.650729999999,0.063079256,1.059153073,1.002804582,0,133,0,54,212283,4129
9209,5975,11707.00583,59,46022.46604,37.42090777,0,0,10,0,797,65.70778154,4,1726.700978,0.044738488,5.938382402999999,0.283092226,0,41,0,34,53661,1210
16577,11715,12118.846,59,59726.24569,25.004055,0,0,8,0,8153,45.87355033,16,1473.106003,0.005469855,1.279227029,0.538937285,0,51,0,22,142156,106755
6271,16075,10892.49326,58,34102.97852,27.62536627,0,0,13,0,12553,74.61412328,13,762.6681671,31.88562711,1.447323505,0.131098985,0,75,0,13,232240,7391
2422,14527,12817.19454,58,62799.22025,25.63484561,0,0,12,0,23646,44.04723347,28,342.2511605,0.023905191,0.197551282,0.8278413370000001,0,29,0,32,291913,8644
27149,10909,12894.8048,59,147660.8765,11.5230302,0,0,11,0,1534,76.62158383,18,1016.727639,0.101543516,3.6768994,0.39750055,0,116,0,46,40597,82395
14172,15593,11791.81688,59,78947.45917999999,21.19392541,0,0,31,0,5813,69.57257019,4,712.7212111,0.034136042,0.248964736,0.364125817,0,71,0,23,48796,39711
15954,20927,13158.0,36,66161.09899,27.57519875,0,0,4,0,4999,71.99861603,27,2135.717925,0.017753581,1.010468093,1.354729796,0,87,0,41,161446,49065
13119,9009,26788.82757,59,53233.45647,28.87090705,1,0,16,1,11340,51.1479776,12,2148.975581,0.014103581,0.582890129,0.727624905,0,17,0,42,193559,8939
19746,16202,7200.85701,59,55737.39091,32.24341103,1,0,13,0,782,43.84478884,20,3215.8610120000003,0.03229717,0.622560144,0.5374384170000001,0,79,0,31,259274,42376
12155,26031,25112.44753,59,48624.39722,29.87459697,0,0,16,0,6232,88.64179617,35,1067.71156,0.0071914119999999,4.952230043,0.812764185,0,127,0,57,318492,72217
2021,22114,24966.65954,58,33026.00589,34.29659517,0,0,9,0,28649,59.46327326,35,1683.2045079999998,0.08771868,1.460361692,0.405176673,0,153,0,1229,287964,13772
7951,9816,5825.255339,59,59914.50472,33.08347557,0,0,18,0,11390,68.39869337,4,883.6577645,0.0461644229999999,0.914863127,1.2755439990000002,0,70,0,38,153797,27086
19834,21742,4120.85795,59,197095.3509,19.89009753,1,0,14,0,26943,35.32910607,15,1068.839264,0.019668855,5.87681262,1.098398207,0,17,0,33,105164,42894
22347,9778,10398.56438,59,72536.7333,22.2756616,0,0,10,0,3911,93.34814428,20,5444.64581,0.055061477,6.09451956,0.363231021,0,63,0,42,85971,3749
5712,7716,16849.11999,59,64392.75381,24.45804184,0,0,11,1,4791,79.90651134,28,1595.9617119999998,0.02827486,2.0365885230000003,0.245142128,0,64,0,46,22504,8722
10679,8050,10140.21683,58,36455.81749,36.29165751,0,0,12,0,11364,11.90982236,13,1810.458084,0.029781308,6.174947895,0.03285543,0,76,0,30,378440,4481
16101,13292,13239.34119,59,99630.3722,32.27452947,1,0,12,1,3499,53.45327057,18,1998.042493,0.0544174859999999,0.292797563,0.902036506,0,6,0,1048,301584,42725
23436,24941,20547.81086,59,57100.76371,6.843384404,0,0,7,0,6327,18.76501735,29,375.64838060000005,0.0123419839999999,3057.150611,0.6642910329999999,0,156,0,50,41277,6551
16839,28962,30635.12662,59,99653.11123,25.56367279,0,0,13,1,3977,46.69975719,19,3571.136745,0.055530948,6.6885687,1.26776675,0,23,0,35,8498,2155
27842,11145,9607.903226,59,32320.29877,16.41629517,0,0,33,0,4937,63.01173234,16,6081.794175,0.041968709,4.597497957,0.6956631640000001,0,161,0,61,203407,20455
30438,8985,16696.22768,58,64554.74173,28.91807794,0,0,15,0,6753,78.3795832,32,941.9406416000002,0.024052845,0.261229266,1.108460878,0,61,0,33,42943,44769
34730,10524,12365.2394,59,146975.9699,14.81290068,0,1,13,0,8397,44.37706371,29,271.9505691,20.15073051,1.468333672,0.1004072819999999,0,51,0,21,423828,22879
15240,8770,13622.99891,59,59714.95118,21.72246323,1,0,25,0,2927,42.58709815,6,1029.393189,20.16482505,2.047231589,0.487193355,0,149,0,44,39437,78095
3477,8423,26850.57199,59,62190.54166,32.95090719,0,0,14,0,14020,46.03206973,18,228.684286,0.0419056089999999,4.674157983,0.166340699,0,102,0,46,272142,13427
19391,13216,6130.577827,59,37242.86211,10.49794478,0,0,8,0,20954,43.41867033,25,1137.487302,0.069571973,3.42475873,1.171257161,0,68,0,19,102159,1460
24825,14096,26965.51975,59,47335.96611,18.4908074,0,1,15,0,8560,54.01456652,22,773.8927177999999,0.020031646,5.968590682,28.84346879,0,88,0,36,140580,24403
9488,9681,6582.722062,58,29146.784310000003,24.59827344,0,0,9,0,5129,64.74004948,15,749.6013807,0.06032645,6.709094865,1.203662012,0,28,0,37,119259,1390
18112,11442,15535.93812,58,72301.68266,28.41353551,0,0,12,0,13312,44.47430856,28,1899.792122,0.030206912,3.49417169,1.059443848,0,69,0,46,292421,2348
10108,25886,16676.31724,59,57495.39695,38.33845376,3,0,8,0,3640,36.95773493,27,2280.753354,0.007721233,3.988417896,0.194738407,0,144,0,38,22495,20854
11837,26553,32635.66064,59,45678.47073,32.74925077,0,0,20,0,398,59.47403906,18,2348.092878,0.0238786889999999,0.8008804490000001,0.7052127990000001,0,60,0,24,105948,35204
19836,21145,12375.86485,59,54411.71872999999,11.48580741,0,0,26,0,13413,41.16818624,10,370.172021,0.006771521,1.362609985,1.026432707,0,84,0,43,189303,41348
4713,29241,25006.25644,59,61342.86812000001,12.61759791,7,0,27,0,47772,35.75596443,20,1373.145733,0.042623907,5.342605915,0.574170689,1,110,0,25,176731,48749
21393,9315,6258.268515,58,45175.24015,26.40677398,1,2,11,0,1761,76.13367988,23,4236.581935,0.0509982009999999,1.58359252,0.275567821,0,24,0,23,183617,60310
25442,12745,7868.017088,59,120745.8008,12.63290559,1,0,14,0,2421,85.61427564,10,1765.864388,0.00220737,9.760445484,0.903476938,0,81,0,46,15490,25128
13490,16434,6909.827327,58,89431.15782000001,28.6574625,0,0,14,0,8304,61.41475172,27,9200.854777,0.056056129,1.852353738,0.62445086,0,53,0,40,43780,3522
9171,21979,11756.92747,36,219339.6375,14.6519956,1,0,10,0,1014,69.65299853,30,261.7946691,0.083430547,6.178680527999999,0.502658389,0,46,0,972,115322,52371
26138,11679,10769.38512,59,60687.13145,29.82209388,0,0,17,0,3104,44.32055305,10,1155.707093,0.047322181,4.824437752,0.721787594,0,138,0,19,419449,13498
16840,9574,13699.10847,59,83049.63803999999,19.37703203,2,0,14,0,6047,62.00112016,6,380.8110475,0.0283661079999999,0.652874567,0.606243411,0,5,0,21,28171,16047
16791,7072,22654.92735,58,93986.55661,27.39673022,1,0,14,0,493,12.80052471,22,3266.864556,0.006673028,2.815871149,0.144977002,0,15,0,42,162157,4351
6739,5628,5316.836429,59,216784.7447,16.86930223,0,0,14,0,6702,49.59472642,18,1710.089655,0.027990172,0.292704771,0.048197717,0,57,0,1436,55382,15813
21880,17698,19794.25976,59,95435.86638,26.16287414,0,0,19,0,6741,14.26462206,25,1338.523265,0.055195086,2.041977984,1.161480721,0,88,0,35,276998,7580
12224,21110,14540.40182,59,72223.298,22.59464453,0,0,12,0,6814,7.59176998,10,4847.9065,0.04240445,7.885634757,1.040761795,0,92,0,1479,24865,14050
15281,21191,9504.279302,36,74354.64372000001,36.27933634,0,0,12,0,507,52.20441056,20,1364.783033,0.065821772,4.077117925,0.7929058290000001,0,15,0,17,529190,35446
2026,19408,12706.56495,36,52741.72463,16.01487362,0,0,13,0,7464,72.97991008,17,119.932769,0.058898245,156.48691200000002,0.727501326,0,30,0,36,115029,19513
24545,22144,34141.66756,59,101983.6867,11.24952364,0,0,15,1,6363,28.01460915,34,2393.163766,0.058804713,3.962134731,0.837317898,0,152,0,50,323834,11280
21813,19483,23564.00873,58,66139.38297,14.24662611,0,0,17,0,17490,66.45229073,24,416.493449,0.034913417,3.271956178,0.234742618,0,31,0,30,43097,26983
19416,5138,6054.764072,59,54205.5715,18.85387605,0,0,8,0,15016,81.23852052,8,1721.6930109999998,0.036389782,0.87221635,0.8815776940000001,0,15,0,33,8189,8948
15286,5285,18376.19934,58,92016.31977,15.39537464,0,0,14,0,7628,68.31470144,10,273.2434973,18.4838213,3.040159563,1.045240729,0,70,0,27,105429,5454
33690,33763,8107.70952,59,43614.78316,11.10036604,0,1,14,0,724,47.46598882,10,1517.291967,0.026789735,8.207957895,0.889230547,0,152,0,39,410771,3394
2502,7715,12749.53598,59,62880.71738,15.67679792,0,0,20,0,1239,31.15123025,16,3602.7582880000004,0.027825574,1.845373822,1.1240364859999998,0,99,0,620,161424,82142
26512,9236,15070.202,58,20062.14021,7.837240552999999,0,0,12,0,11055,43.092377,13,3105.429672,0.016601559,4.310473053,1.64166685,0,76,0,19,171947,6073
